x_m,y_m,pressure_Pa,wall_shear_Pa,x_wall_shear_Pa,y_wall_shear_Pa,cp_manual,side
0.001500000013038516,-0.48275861144065857,-433.763916015625,0.03799982741475105,0.0,-0.03799982741475105,-0.7585198652808232,back_downstream
0.001500000013038516,-0.48425787687301636,-433.77081298828125,0.03812754154205322,0.0,-0.03812754154205322,-0.7585319259677011,back_downstream
0.001500000013038516,-0.48575711250305176,-433.77777099609375,0.03825540840625763,0.0,-0.03825540840625763,-0.7585440933863214,back_downstream
0.001500000013038516,-0.48725637793540955,-433.78472900390625,0.03838348016142845,0.0,-0.03838348016142845,-0.7585562608049419,back_downstream
0.001500000013038516,-0.48875561356544495,-433.7917175292969,0.0385117307305336,0.0,-0.0385117307305336,-0.7585684815894334,back_downstream
0.001500000013038516,-0.49025487899780273,-433.7987365722656,0.03864015266299248,0.0,-0.03864015266299248,-0.758580755739796,back_downstream
0.001500000013038516,-0.49175411462783813,-433.8057861328125,0.038768745958805084,0.0,-0.038768745958805084,-0.7585930832560297,back_downstream
0.001500000013038516,-0.4932533800601959,-433.8128662109375,0.038897499442100525,0.0,-0.038897499442100525,-0.7586054641381347,back_downstream
0.001500000013038516,-0.4947526156902313,-433.8199768066406,0.0390264056622982,0.0,-0.0390264056622982,-0.7586178983861107,back_downstream
0.001500000013038516,-0.4962518811225891,-433.8271179199219,0.03915543481707573,0.0,-0.03915543481707573,-0.7586303859999579,back_downstream
0.001500000013038516,-0.4977511167526245,-433.8342590332031,0.03928462415933609,0.0,-0.03928462415933609,-0.758642873613805,back_downstream
0.001500000013038516,-0.4992503821849823,-433.8414611816406,0.03941401094198227,0.0,-0.03941401094198227,-0.7586554679593945,back_downstream
0.001500000013038516,-0.5007496476173401,-433.84869384765625,0.03954356908798218,0.0,-0.03954356908798218,-0.7586681156708551,back_downstream
0.001500000013038516,-0.5022488832473755,-433.8559265136719,0.03967325761914253,0.0,-0.03967325761914253,-0.7586807633823157,back_downstream
0.001500000013038516,-0.5037481188774109,-433.86322021484375,0.03980307653546333,0.0,-0.03980307653546333,-0.7586935178255186,back_downstream
0.001500000013038516,-0.5052473545074463,-433.8705139160156,0.03993301838636398,0.0,-0.03993301838636398,-0.7587062722687216,back_downstream
0.001500000013038516,-0.5067466497421265,-433.87786865234375,0.04006312042474747,0.0,-0.04006312042474747,-0.7587191334436667,back_downstream
0.001500000013038516,-0.5082458853721619,-433.8852233886719,0.04019341990351677,0.0,-0.04019341990351677,-0.758731994618612,back_downstream
0.001500000013038516,-0.5097451210021973,-433.8926086425781,0.040323883295059204,0.0,-0.040323883295059204,-0.7587449091594283,back_downstream
0.001500000013038516,-0.5112443566322327,-433.9000244140625,0.04045450687408447,0.0,-0.04045450687408447,-0.7587578770661157,back_downstream
0.001500000013038516,-0.5127436518669128,-433.9075012207031,0.04058528319001198,0.0,-0.04058528319001198,-0.7587709517045454,back_downstream
0.001500000013038516,-0.5142428874969482,-433.91497802734375,0.04071621596813202,0.0,-0.04071621596813202,-0.7587840263429753,back_downstream
0.001500000013038516,-0.5157421231269836,-433.9224853515625,0.0408473014831543,0.0,-0.0408473014831543,-0.7587971543472761,back_downstream
0.001500000013038516,-0.517241358757019,-433.9300231933594,0.04097854346036911,0.0,-0.04097854346036911,-0.7588103357174482,back_downstream
0.001500000013038516,-0.5187406539916992,-433.9375915527344,0.04110994189977646,0.0,-0.04110994189977646,-0.7588235704534914,back_downstream
0.001500000013038516,-0.5202398896217346,-433.9451904296875,0.04124150797724724,0.0,-0.04124150797724724,-0.7588368585554056,back_downstream
0.001500000013038516,-0.52173912525177,-433.9528503417969,0.04137323424220085,0.0,-0.04137323424220085,-0.7588502533890623,back_downstream
0.001500000013038516,-0.5232383608818054,-433.96051025390625,0.0415051095187664,0.0,-0.0415051095187664,-0.7588636482227189,back_downstream
0.001500000013038516,-0.5247376561164856,-433.96820068359375,0.0416371189057827,0.0,-0.0416371189057827,-0.7588770964222467,back_downstream
0.001500000013038516,-0.526236891746521,-433.9759216308594,0.04176925867795944,0.0,-0.04176925867795944,-0.7588905979876455,back_downstream
0.001500000013038516,-0.5277361273765564,-433.9836730957031,0.04190158098936081,0.0,-0.04190158098936081,-0.7589041529189156,back_downstream
0.001500000013038516,-0.5292353630065918,-433.991455078125,0.04203413054347038,0.0,-0.04203413054347038,-0.7589177612160567,back_downstream
0.001500000013038516,-0.530734658241272,-433.999267578125,0.04216688871383667,0.0,-0.04216688871383667,-0.758931422879069,back_downstream
0.001500000013038516,-0.5322338938713074,-434.0071105957031,0.04229984059929848,0.0,-0.04229984059929848,-0.7589451379079525,back_downstream
0.001500000013038516,-0.5337331295013428,-434.0149841308594,0.042432982474565506,0.0,-0.042432982474565506,-0.758958906302707,back_downstream
0.001500000013038516,-0.5352323651313782,-434.02288818359375,0.042566340416669846,0.0,-0.042566340416669846,-0.7589727280633328,back_downstream
0.001500000013038516,-0.5367316603660583,-434.03082275390625,0.0426999032497406,0.0,-0.0426999032497406,-0.7589866031898297,back_downstream
0.001500000013038516,-0.5382308959960938,-434.0387878417969,0.04283371567726135,0.0,-0.04283371567726135,-0.7590005316821977,back_downstream
0.001500000013038516,-0.5397301316261292,-434.0467834472656,0.04296783357858658,0.0,-0.04296783357858658,-0.7590145135404369,back_downstream
0.001500000013038516,-0.5412293672561646,-434.0548095703125,0.043102242052555084,0.0,-0.043102242052555084,-0.7590285487645472,back_downstream
0.001500000013038516,-0.5427286624908447,-434.0628662109375,0.04323691874742508,0.0,-0.04323691874742508,-0.7590426373545286,back_downstream
0.001500000013038516,-0.5442278981208801,-434.0709533691406,0.043371859937906265,0.0,-0.043371859937906265,-0.7590567793103812,back_downstream
0.001500000013038516,-0.5457271337509155,-434.0791015625,0.043507058173418045,0.0,-0.043507058173418045,-0.7590710279979761,back_downstream
0.001500000013038516,-0.5472263693809509,-434.0872497558594,0.0436425656080246,0.0,-0.0436425656080246,-0.7590852766855709,back_downstream
0.001500000013038516,-0.5487256646156311,-434.095458984375,0.0437784343957901,0.0,-0.0437784343957901,-0.7590996321049082,back_downstream
0.001500000013038516,-0.5502249002456665,-434.1036682128906,0.04391463100910187,0.0,-0.04391463100910187,-0.7591139875242453,back_downstream
0.001500000013038516,-0.5517241358757019,-434.1119384765625,0.0440511517226696,0.0,-0.0440511517226696,-0.7591284496753247,back_downstream
0.001500000013038516,-0.5532233715057373,-434.1202392578125,0.044187985360622406,0.0,-0.044187985360622406,-0.7591429651922753,back_downstream
